,Time (UTC+10),Regions VIC Trading Price ($/MWh),charging_or_not,discharging_or_not,raw_power,market_dispatch,opening_capacity,closing_capacity,revenue
15816,2018-11-26 12:00:00,114.19,0,0,0,0,0,0,0
15817,2018-11-26 12:30:00,106.47,0,0,0,0,0,0,0
15818,2018-11-26 13:00:00,104.29,0,0,0,0,0,0,0
15819,2018-11-26 13:30:00,124.16,0,1,0,0,0,0,0
15820,2018-11-26 14:00:00,101.36,1,0,-300,-150,0,135,-15342
15821,2018-11-26 14:30:00,105.29,1,0,-300,-150,135,270,-15937
15822,2018-11-26 15:00:00,100.88,1,0,-300,-150,270,405,-15269
15823,2018-11-26 15:30:00,110.0,1,0,-300,-150,405,540,-16650
15824,2018-11-26 16:00:00,113.3,0,0,0,0,540,540,0
15825,2018-11-26 16:30:00,111.27,0,0,0,0,540,540,0
15826,2018-11-26 17:00:00,138.35,0,1,300,135,540,390,18509
15827,2018-11-26 17:30:00,113.2,0,0,0,0,390,390,0
15828,2018-11-26 18:00:00,101.11,1,0,-300,-150,390,525,-15304
15829,2018-11-26 18:30:00,123.89,0,0,0,0,525,525,0
15830,2018-11-26 19:00:00,120.66,0,0,0,0,525,525,0
15831,2018-11-26 19:30:00,118.75,0,0,0,0,525,525,0
15832,2018-11-26 20:00:00,128.92,0,0,0,0,525,525,0
15833,2018-11-26 20:30:00,120.27,0,0,0,0,525,525,0
15834,2018-11-26 21:00:00,107.55,0,0,0,0,525,525,0
15835,2018-11-26 21:30:00,104.95,0,0,0,0,525,525,0
15836,2018-11-26 22:00:00,96.06,0,0,0,0,525,525,0
15837,2018-11-26 22:30:00,88.43,0,0,0,0,525,525,0
15838,2018-11-26 23:00:00,131.1,0,0,0,0,525,525,0
15839,2018-11-26 23:30:00,137.11,0,1,300,135,525,375,18343
15840,2018-11-27 00:00:00,144.17,0,1,300,135,375,225,19288
15841,2018-11-27 00:30:00,99.83,0,0,0,0,225,225,0
15842,2018-11-27 01:00:00,158.15,0,1,300,135,225,75,21158
15843,2018-11-27 01:30:00,99.08,0,0,0,0,75,75,0
15844,2018-11-27 02:00:00,70.43,0,0,0,0,75,75,0
15845,2018-11-27 02:30:00,73.35,0,0,0,0,75,75,0
15846,2018-11-27 03:00:00,67.47,1,0,-300,-150,75,210,-10212
15847,2018-11-27 03:30:00,68.09,1,0,-300,-150,210,345,-10306
15848,2018-11-27 04:00:00,68.5,1,0,-300,-150,345,480,-10368
15849,2018-11-27 04:30:00,82.15,1,0,-222,-111,480,580,-9201
15850,2018-11-27 05:00:00,109.31,1,0,0,0,580,580,0
15851,2018-11-27 05:30:00,131.58,0,0,0,0,580,580,0
15852,2018-11-27 06:00:00,115.89,1,0,0,0,580,580,0
15853,2018-11-27 06:30:00,183.5,0,1,300,135,580,430,24550
15854,2018-11-27 07:00:00,159.8,0,1,300,135,430,280,21379
15855,2018-11-27 07:30:00,129.78,0,0,0,0,280,280,0
15856,2018-11-27 08:00:00,155.69,0,1,300,135,280,130,20829
15857,2018-11-27 08:30:00,121.57,0,0,0,0,130,130,0
15858,2018-11-27 09:00:00,133.36,0,1,288,129,130,0,17049
15859,2018-11-27 09:30:00,122.48,0,1,0,0,0,0,0
15860,2018-11-27 10:00:00,160.84,0,1,0,0,0,0,0
15861,2018-11-27 10:30:00,105.86,0,0,0,0,0,0,0
15862,2018-11-27 11:00:00,114.64,0,1,0,0,0,0,0
15863,2018-11-27 11:30:00,112.76,0,0,0,0,0,0,0
15864,2018-11-27 12:00:00,121.59,0,1,0,0,0,0,0
15865,2018-11-27 12:30:00,112.7,0,1,0,0,0,0,0
15866,2018-11-27 13:00:00,95.58,0,0,0,0,0,0,0
15867,2018-11-27 13:30:00,94.9,0,0,0,0,0,0,0
15868,2018-11-27 14:00:00,92.41,0,0,0,0,0,0,0
15869,2018-11-27 14:30:00,78.46,1,0,-300,-150,0,135,-11876
15870,2018-11-27 15:00:00,83.53,1,0,-300,-150,135,270,-12643
15871,2018-11-27 15:30:00,82.73,1,0,-300,-150,270,405,-12522
15872,2018-11-27 16:00:00,87.48,1,0,-300,-150,405,540,-13241
15873,2018-11-27 16:30:00,114.25,0,0,0,0,540,540,0
15874,2018-11-27 17:00:00,98.72,0,0,0,0,540,540,0
15875,2018-11-27 17:30:00,106.58,0,0,0,0,540,540,0
15876,2018-11-27 18:00:00,105.55,0,0,0,0,540,540,0
15877,2018-11-27 18:30:00,101.6,0,0,0,0,540,540,0
15878,2018-11-27 19:00:00,116.48,0,0,0,0,540,540,0
15879,2018-11-27 19:30:00,114.88,0,0,0,0,540,540,0
15880,2018-11-27 20:00:00,131.13,0,1,300,135,540,390,17543
15881,2018-11-27 20:30:00,114.31,0,1,300,135,390,240,15293
15882,2018-11-27 21:00:00,88.01,0,0,0,0,240,240,0
15883,2018-11-27 21:30:00,87.68,0,0,0,0,240,240,0
15884,2018-11-27 22:00:00,99.6,0,1,300,135,240,90,13325
15885,2018-11-27 22:30:00,112.91,0,1,200,90,90,0,10070
15886,2018-11-27 23:00:00,85.44,0,1,0,0,0,0,0
15887,2018-11-27 23:30:00,87.91,0,1,0,0,0,0,0
15888,2018-11-28 00:00:00,124.4,0,1,0,0,0,0,0
15889,2018-11-28 00:30:00,68.02,0,1,0,0,0,0,0
15890,2018-11-28 01:00:00,55.5,1,0,-300,-150,0,135,-8401
15891,2018-11-28 01:30:00,61.67,0,0,0,0,135,135,0
15892,2018-11-28 02:00:00,58.48,1,0,-300,-150,135,270,-8852
15893,2018-11-28 02:30:00,63.91,0,0,0,0,270,270,0
15894,2018-11-28 03:00:00,57.44,1,0,-300,-150,270,405,-8694
15895,2018-11-28 03:30:00,59.48,1,0,-300,-150,405,540,-9003
15896,2018-11-28 04:00:00,66.51,1,0,-88,-44,540,580,-2953
15897,2018-11-28 04:30:00,64.45,1,0,0,0,580,580,0
15898,2018-11-28 05:00:00,62.63,1,0,0,0,580,580,0
15899,2018-11-28 05:30:00,88.66,1,0,0,0,580,580,0
15900,2018-11-28 06:00:00,128.82,0,1,300,135,580,430,17234
15901,2018-11-28 06:30:00,148.51,0,1,300,135,430,280,19868
15902,2018-11-28 07:00:00,133.72,0,1,300,135,280,130,17890
15903,2018-11-28 07:30:00,113.56,0,0,0,0,130,130,0
15904,2018-11-28 08:00:00,114.2,0,1,288,129,130,0,14599
15905,2018-11-28 08:30:00,119.93,0,1,0,0,0,0,0
15906,2018-11-28 09:00:00,119.97,0,1,0,0,0,0,0
15907,2018-11-28 09:30:00,109.11,0,1,0,0,0,0,0
15908,2018-11-28 10:00:00,102.86,0,1,0,0,0,0,0
15909,2018-11-28 10:30:00,98.4,0,1,0,0,0,0,0
15910,2018-11-28 11:00:00,99.04,0,1,0,0,0,0,0
15911,2018-11-28 11:30:00,75.93,0,0,0,0,0,0,0
15912,2018-11-28 12:00:00,66.25,0,0,0,0,0,0,0
15913,2018-11-28 12:30:00,59.9,0,0,0,0,0,0,0
15914,2018-11-28 13:00:00,55.87,1,0,-300,-150,0,135,-8457
15915,2018-11-28 13:30:00,61.68,0,0,0,0,135,135,0
15916,2018-11-28 14:00:00,57.7,1,0,-300,-150,135,270,-8734
15917,2018-11-28 14:30:00,55.8,1,0,-300,-150,270,405,-8446
15918,2018-11-28 15:00:00,61.91,1,0,-300,-150,405,540,-9371
15919,2018-11-28 15:30:00,76.95,1,0,-88,-44,540,580,-3417
15920,2018-11-28 16:00:00,92.82,1,0,0,0,580,580,0
15921,2018-11-28 16:30:00,101.5,1,0,0,0,580,580,0
15922,2018-11-28 17:00:00,154.81,0,1,300,135,580,430,20711
15923,2018-11-28 17:30:00,107.62,0,0,0,0,430,430,0
15924,2018-11-28 18:00:00,98.17,1,0,-300,-150,430,565,-14859
15925,2018-11-28 18:30:00,140.86,0,0,0,0,565,565,0
15926,2018-11-28 19:00:00,112.44,0,0,0,0,565,565,0
15927,2018-11-28 19:30:00,138.69,0,0,0,0,565,565,0
15928,2018-11-28 20:00:00,115.31,0,0,0,0,565,565,0
15929,2018-11-28 20:30:00,176.05,0,1,300,135,565,415,23553
15930,2018-11-28 21:00:00,107.07,1,0,-300,-150,415,550,-16206
15931,2018-11-28 21:30:00,111.97,0,0,0,0,550,550,0
15932,2018-11-28 22:00:00,105.63,1,0,-66,-33,550,580,-3517
15933,2018-11-28 22:30:00,115.08,0,0,0,0,580,580,0
15934,2018-11-28 23:00:00,99.95,1,0,0,0,580,580,0
15935,2018-11-28 23:30:00,163.64,0,1,300,135,580,430,21893
15936,2018-11-29 00:00:00,255.48,0,1,300,135,430,280,34179
15937,2018-11-29 00:30:00,156.4,0,1,300,135,280,130,20924
15938,2018-11-29 01:00:00,123.65,0,0,0,0,130,130,0
15939,2018-11-29 01:30:00,116.27,0,0,0,0,130,130,0
15940,2018-11-29 02:00:00,109.65,1,0,-300,-150,130,265,-16597
15941,2018-11-29 02:30:00,121.68,0,0,0,0,265,265,0
15942,2018-11-29 03:00:00,125.81,0,0,0,0,265,265,0
15943,2018-11-29 03:30:00,117.11,0,0,0,0,265,265,0
15944,2018-11-29 04:00:00,106.93,1,0,-300,-150,265,400,-16185
15945,2018-11-29 04:30:00,129.32,0,0,0,0,400,400,0
15946,2018-11-29 05:00:00,110.64,0,0,0,0,400,400,0
15947,2018-11-29 05:30:00,123.93,0,0,0,0,400,400,0
15948,2018-11-29 06:00:00,186.74,0,1,300,135,400,250,24983
15949,2018-11-29 06:30:00,138.48,0,1,300,135,250,100,18527
15950,2018-11-29 07:00:00,127.57,0,1,222,99,100,0,12516
15951,2018-11-29 07:30:00,95.83,1,0,-300,-150,0,135,-14505
15952,2018-11-29 08:00:00,98.66,1,0,-300,-150,135,270,-14933
15953,2018-11-29 08:30:00,111.6,0,0,0,0,270,270,0
15954,2018-11-29 09:00:00,114.25,0,1,300,135,270,120,15285
15955,2018-11-29 09:30:00,114.4,0,1,266,119,120,0,13491
15956,2018-11-29 10:00:00,144.43,0,1,0,0,0,0,0
15957,2018-11-29 10:30:00,109.72,0,0,0,0,0,0,0
15958,2018-11-29 11:00:00,110.81,0,1,0,0,0,0,0
15959,2018-11-29 11:30:00,113.4,0,1,0,0,0,0,0
15960,2018-11-29 12:00:00,113.12,0,1,0,0,0,0,0
15961,2018-11-29 12:30:00,102.61,0,1,0,0,0,0,0
15962,2018-11-29 13:00:00,97.59,0,0,0,0,0,0,0
15963,2018-11-29 13:30:00,95.45,0,0,0,0,0,0,0
15964,2018-11-29 14:00:00,95.0,0,0,0,0,0,0,0
15965,2018-11-29 14:30:00,90.44,1,0,-300,-150,0,135,-13689
15966,2018-11-29 15:00:00,93.22,1,0,-300,-150,135,270,-14110
15967,2018-11-29 15:30:00,97.52,1,0,-300,-150,270,405,-14761
15968,2018-11-29 16:00:00,102.25,0,0,0,0,405,405,0
15969,2018-11-29 16:30:00,100.08,0,0,0,0,405,405,0
15970,2018-11-29 17:00:00,110.12,0,0,0,0,405,405,0
15971,2018-11-29 17:30:00,93.89,1,0,-300,-150,405,540,-14211
15972,2018-11-29 18:00:00,106.7,0,0,0,0,540,540,0
15973,2018-11-29 18:30:00,118.1,0,0,0,0,540,540,0
15974,2018-11-29 19:00:00,148.72,0,1,300,135,540,390,19897
15975,2018-11-29 19:30:00,141.02,0,1,300,135,390,240,18866
15976,2018-11-29 20:00:00,119.56,0,1,300,135,240,90,15995
15977,2018-11-29 20:30:00,112.2,0,1,200,90,90,0,10007
15978,2018-11-29 21:00:00,99.86,0,0,0,0,0,0,0
15979,2018-11-29 21:30:00,97.0,1,0,-300,-150,0,135,-14682
15980,2018-11-29 22:00:00,91.0,1,0,-300,-150,135,270,-13774
15981,2018-11-29 22:30:00,105.02,0,0,0,0,270,270,0
15982,2018-11-29 23:00:00,97.67,1,0,-300,-150,270,405,-14784
15983,2018-11-29 23:30:00,101.3,0,0,0,0,405,405,0
15984,2018-11-30 00:00:00,139.63,0,1,300,135,405,255,18680
15985,2018-11-30 00:30:00,111.49,0,0,0,0,255,255,0
15986,2018-11-30 01:00:00,108.51,0,0,0,0,255,255,0
15987,2018-11-30 01:30:00,97.81,1,0,-300,-150,255,390,-14805
15988,2018-11-30 02:00:00,101.4,0,0,0,0,390,390,0
15989,2018-11-30 02:30:00,98.9,0,0,0,0,390,390,0
15990,2018-11-30 03:00:00,97.93,1,0,-300,-150,390,525,-14823
15991,2018-11-30 03:30:00,99.16,1,0,-122,-61,525,580,-6104
15992,2018-11-30 04:00:00,167.44,0,1,300,135,580,430,22401
15993,2018-11-30 04:30:00,119.85,0,1,300,135,430,280,16034
15994,2018-11-30 05:00:00,103.38,0,0,0,0,280,280,0
15995,2018-11-30 05:30:00,149.24,0,1,300,135,280,130,19966
15996,2018-11-30 06:00:00,112.68,0,1,288,129,130,0,14405
15997,2018-11-30 06:30:00,121.52,0,1,0,0,0,0,0
15998,2018-11-30 07:00:00,110.91,0,1,0,0,0,0,0
15999,2018-11-30 07:30:00,94.41,0,0,0,0,0,0,0
16000,2018-11-30 08:00:00,92.49,0,0,0,0,0,0,0
16001,2018-11-30 08:30:00,103.04,0,1,0,0,0,0,0
16002,2018-11-30 09:00:00,98.37,0,1,0,0,0,0,0
16003,2018-11-30 09:30:00,88.08,0,0,0,0,0,0,0
16004,2018-11-30 10:00:00,89.33,0,1,0,0,0,0,0
16005,2018-11-30 10:30:00,99.21,0,1,0,0,0,0,0
16006,2018-11-30 11:00:00,88.6,0,1,0,0,0,0,0
16007,2018-11-30 11:30:00,88.33,0,1,0,0,0,0,0
16008,2018-11-30 12:00:00,86.01,0,1,0,0,0,0,0
16009,2018-11-30 12:30:00,83.49,0,0,0,0,0,0,0
16010,2018-11-30 13:00:00,65.54,1,0,-300,-150,0,135,-9920
16011,2018-11-30 13:30:00,62.07,1,0,-300,-150,135,270,-9395
16012,2018-11-30 14:00:00,71.97,1,0,-300,-150,270,405,-10894
16013,2018-11-30 14:30:00,66.3,1,0,-300,-150,405,540,-10035
16014,2018-11-30 15:00:00,67.36,1,0,-88,-44,540,580,-2991
16015,2018-11-30 15:30:00,77.18,1,0,0,0,580,580,0
16016,2018-11-30 16:00:00,82.47,1,0,0,0,580,580,0
16017,2018-11-30 16:30:00,83.45,1,0,0,0,580,580,0
16018,2018-11-30 17:00:00,101.81,1,0,0,0,580,580,0
16019,2018-11-30 17:30:00,99.12,1,0,0,0,580,580,0
16020,2018-11-30 18:00:00,114.15,0,0,0,0,580,580,0
16021,2018-11-30 18:30:00,114.94,1,0,0,0,580,580,0
16022,2018-11-30 19:00:00,180.55,0,1,300,135,580,430,24155
16023,2018-11-30 19:30:00,164.85,0,1,300,135,430,280,22054
16024,2018-11-30 20:00:00,158.69,0,1,300,135,280,130,21230
16025,2018-11-30 20:30:00,127.12,0,1,288,129,130,0,16251
16026,2018-11-30 21:00:00,123.98,0,1,0,0,0,0,0
16027,2018-11-30 21:30:00,111.66,0,0,0,0,0,0,0
16028,2018-11-30 22:00:00,116.97,0,1,0,0,0,0,0
16029,2018-11-30 22:30:00,130.66,0,1,0,0,0,0,0
16030,2018-11-30 23:00:00,106.1,0,1,0,0,0,0,0
16031,2018-11-30 23:30:00,122.64,0,1,0,0,0,0,0
16032,2018-12-01 00:00:00,111.31,0,1,0,0,0,0,0
16033,2018-12-01 00:30:00,97.32,0,1,0,0,0,0,0
16034,2018-12-01 01:00:00,99.68,0,1,0,0,0,0,0
16035,2018-12-01 01:30:00,84.25,0,1,0,0,0,0,0
16036,2018-12-01 02:00:00,82.56,0,1,0,0,0,0,0
16037,2018-12-01 02:30:00,80.77,0,1,0,0,0,0,0
16038,2018-12-01 03:00:00,70.24,0,1,0,0,0,0,0
16039,2018-12-01 03:30:00,57.94,0,0,0,0,0,0,0
16040,2018-12-01 04:00:00,48.73,1,0,-300,-150,0,135,-7376
16041,2018-12-01 04:30:00,58.12,0,0,0,0,135,135,0
16042,2018-12-01 05:00:00,51.26,0,0,0,0,135,135,0
16043,2018-12-01 05:30:00,60.05,0,0,0,0,135,135,0
16044,2018-12-01 06:00:00,67.69,0,1,300,135,135,0,9056
16045,2018-12-01 06:30:00,73.99,0,1,0,0,0,0,0
16046,2018-12-01 07:00:00,50.55,0,0,0,0,0,0,0
16047,2018-12-01 07:30:00,53.36,0,1,0,0,0,0,0
16048,2018-12-01 08:00:00,59.55,0,1,0,0,0,0,0
16049,2018-12-01 08:30:00,60.58,0,1,0,0,0,0,0
16050,2018-12-01 09:00:00,49.06,0,0,0,0,0,0,0
16051,2018-12-01 09:30:00,-1.87,1,0,-300,-150,0,135,283
16052,2018-12-01 10:00:00,15.41,1,0,-300,-150,135,270,-2332
16053,2018-12-01 10:30:00,7.76,1,0,-300,-150,270,405,-1175
16054,2018-12-01 11:00:00,19.14,1,0,-300,-150,405,540,-2897
16055,2018-12-01 11:30:00,41.53,0,0,0,0,540,540,0
16056,2018-12-01 12:00:00,50.53,0,0,0,0,540,540,0
16057,2018-12-01 12:30:00,50.59,0,0,0,0,540,540,0
16058,2018-12-01 13:00:00,51.57,0,0,0,0,540,540,0
16059,2018-12-01 13:30:00,58.78,0,0,0,0,540,540,0
16060,2018-12-01 14:00:00,61.6,0,0,0,0,540,540,0
16061,2018-12-01 14:30:00,36.28,1,0,-88,-44,540,580,-1611
16062,2018-12-01 15:00:00,20.8,1,0,0,0,580,580,0
16063,2018-12-01 15:30:00,19.08,1,0,0,0,580,580,0
16064,2018-12-01 16:00:00,114.4,0,0,0,0,580,580,0
16065,2018-12-01 16:30:00,116.33,0,0,0,0,580,580,0
16066,2018-12-01 17:00:00,92.92,0,0,0,0,580,580,0
16067,2018-12-01 17:30:00,115.15,0,0,0,0,580,580,0
16068,2018-12-01 18:00:00,132.58,0,1,300,135,580,430,17737
16069,2018-12-01 18:30:00,108.98,0,1,300,135,430,280,14580
16070,2018-12-01 19:00:00,103.94,0,1,300,135,280,130,13906
16071,2018-12-01 19:30:00,157.28,0,1,288,129,130,0,20107
16072,2018-12-01 20:00:00,110.28,0,1,0,0,0,0,0
16073,2018-12-01 20:30:00,91.65,0,1,0,0,0,0,0
16074,2018-12-01 21:00:00,79.24,0,1,0,0,0,0,0
16075,2018-12-01 21:30:00,78.04,0,1,0,0,0,0,0
16076,2018-12-01 22:00:00,69.92,0,1,0,0,0,0,0
16077,2018-12-01 22:30:00,67.13,0,1,0,0,0,0,0
16078,2018-12-01 23:00:00,55.47,0,1,0,0,0,0,0
16079,2018-12-01 23:30:00,56.67,0,1,0,0,0,0,0
16080,2018-12-02 00:00:00,47.57,0,1,0,0,0,0,0
16081,2018-12-02 00:30:00,50.71,0,1,0,0,0,0,0
16082,2018-12-02 01:00:00,44.47,0,1,0,0,0,0,0
16083,2018-12-02 01:30:00,35.83,0,1,0,0,0,0,0
16084,2018-12-02 02:00:00,51.71,0,1,0,0,0,0,0
16085,2018-12-02 02:30:00,14.47,0,0,0,0,0,0,0
16086,2018-12-02 03:00:00,9.15,0,0,0,0,0,0,0
16087,2018-12-02 03:30:00,14.44,0,0,0,0,0,0,0
16088,2018-12-02 04:00:00,6.02,1,0,-300,-150,0,135,-911
16089,2018-12-02 04:30:00,6.05,1,0,-300,-150,135,270,-916
16090,2018-12-02 05:00:00,14.06,0,0,0,0,270,270,0
16091,2018-12-02 05:30:00,8.95,0,0,0,0,270,270,0
16092,2018-12-02 06:00:00,10.26,0,0,0,0,270,270,0
16093,2018-12-02 06:30:00,12.27,0,0,0,0,270,270,0
16094,2018-12-02 07:00:00,15.53,0,0,0,0,270,270,0
16095,2018-12-02 07:30:00,19.94,0,1,300,135,270,120,2668
16096,2018-12-02 08:00:00,5.24,0,0,0,0,120,120,0
16097,2018-12-02 08:30:00,23.73,0,1,266,119,120,0,2798
16098,2018-12-02 09:00:00,13.68,0,1,0,0,0,0,0
16099,2018-12-02 09:30:00,-19.27,0,0,0,0,0,0,0
16100,2018-12-02 10:00:00,7.46,0,1,0,0,0,0,0
16101,2018-12-02 10:30:00,-15.09,0,0,0,0,0,0,0
16102,2018-12-02 11:00:00,15.28,0,1,0,0,0,0,0
16103,2018-12-02 11:30:00,0.91,0,0,0,0,0,0,0
16104,2018-12-02 12:00:00,-37.36,0,0,0,0,0,0,0
16105,2018-12-02 12:30:00,-97.25,1,0,-300,-150,0,135,14720
16106,2018-12-02 13:00:00,-55.44,1,0,-300,-150,135,270,8392
16107,2018-12-02 13:30:00,-50.5,1,0,-300,-150,270,405,7644
16108,2018-12-02 14:00:00,-21.08,1,0,-300,-150,405,540,3191
16109,2018-12-02 14:30:00,-55.47,1,0,-88,-44,540,580,2463
16110,2018-12-02 15:00:00,-5.0,1,0,0,0,580,580,0
16111,2018-12-02 15:30:00,27.34,0,0,0,0,580,580,0
16112,2018-12-02 16:00:00,53.29,0,0,0,0,580,580,0
16113,2018-12-02 16:30:00,71.79,0,0,0,0,580,580,0
16114,2018-12-02 17:00:00,16.94,1,0,0,0,580,580,0
16115,2018-12-02 17:30:00,21.88,1,0,0,0,580,580,0
16116,2018-12-02 18:00:00,16.63,1,0,0,0,580,580,0
16117,2018-12-02 18:30:00,67.66,0,0,0,0,580,580,0
16118,2018-12-02 19:00:00,53.68,1,0,0,0,580,580,0
16119,2018-12-02 19:30:00,83.87,0,1,300,135,580,430,11221
16120,2018-12-02 20:00:00,82.47,0,1,300,135,430,280,11033
16121,2018-12-02 20:30:00,79.51,0,1,300,135,280,130,10637
16122,2018-12-02 21:00:00,72.43,0,1,288,129,130,0,9259
16123,2018-12-02 21:30:00,61.84,0,1,0,0,0,0,0
16124,2018-12-02 22:00:00,64.69,0,1,0,0,0,0,0
16125,2018-12-02 22:30:00,65.99,0,1,0,0,0,0,0
16126,2018-12-02 23:00:00,56.65,0,1,0,0,0,0,0
16127,2018-12-02 23:30:00,59.24,0,1,0,0,0,0,0
16128,2018-12-03 00:00:00,50.0,0,0,0,0,0,0,0
16129,2018-12-03 00:30:00,50.15,0,0,0,0,0,0,0
16130,2018-12-03 01:00:00,32.93,1,0,-300,-150,0,135,-4984
16131,2018-12-03 01:30:00,51.14,0,0,0,0,135,135,0
16132,2018-12-03 02:00:00,42.42,0,0,0,0,135,135,0
16133,2018-12-03 02:30:00,37.47,0,0,0,0,135,135,0
16134,2018-12-03 03:00:00,34.58,1,0,-300,-150,135,270,-5234
16135,2018-12-03 03:30:00,37.72,1,0,-300,-150,270,405,-5709
16136,2018-12-03 04:00:00,31.03,1,0,-300,-150,405,540,-4697
16137,2018-12-03 04:30:00,47.47,1,0,-88,-44,540,580,-2108
16138,2018-12-03 05:00:00,50.42,1,0,0,0,580,580,0
16139,2018-12-03 05:30:00,61.66,1,0,0,0,580,580,0
16140,2018-12-03 06:00:00,63.68,0,0,0,0,580,580,0
16141,2018-12-03 06:30:00,91.54,0,1,300,135,580,430,12247
16142,2018-12-03 07:00:00,89.54,0,1,300,135,430,280,11979
16143,2018-12-03 07:30:00,74.6,0,1,300,135,280,130,9980
16144,2018-12-03 08:00:00,64.96,0,1,288,129,130,0,8304
16145,2018-12-03 08:30:00,63.36,0,0,0,0,0,0,0
16146,2018-12-03 09:00:00,61.36,0,0,0,0,0,0,0
16147,2018-12-03 09:30:00,62.73,0,0,0,0,0,0,0
16148,2018-12-03 10:00:00,64.45,0,0,0,0,0,0,0
16149,2018-12-03 10:30:00,62.45,0,0,0,0,0,0,0
16150,2018-12-03 11:00:00,65.11,0,0,0,0,0,0,0
16151,2018-12-03 11:30:00,61.53,0,0,0,0,0,0,0
16152,2018-12-03 12:00:00,61.74,0,0,0,0,0,0,0
16153,2018-12-03 12:30:00,58.73,1,0,-300,-150,0,135,-8890
16154,2018-12-03 13:00:00,57.72,1,0,-300,-150,135,270,-8737
16155,2018-12-03 13:30:00,67.18,1,0,-300,-150,270,405,-10169
16156,2018-12-03 14:00:00,64.78,1,0,-300,-150,405,540,-9805
16157,2018-12-03 14:30:00,61.73,1,0,-88,-44,540,580,-2741
16158,2018-12-03 15:00:00,85.48,0,0,0,0,580,580,0
16159,2018-12-03 15:30:00,119.23,0,1,300,135,580,430,15951
16160,2018-12-03 16:00:00,86.46,0,0,0,0,430,430,0
16161,2018-12-03 16:30:00,82.12,0,0,0,0,430,430,0
16162,2018-12-03 17:00:00,85.29,0,0,0,0,430,430,0
16163,2018-12-03 17:30:00,73.8,1,0,-300,-150,430,565,-11171
16164,2018-12-03 18:00:00,86.48,0,0,0,0,565,565,0
16165,2018-12-03 18:30:00,78.79,1,0,-33,-16,565,579,-1272
16166,2018-12-03 19:00:00,94.49,0,0,0,0,579,579,0
16167,2018-12-03 19:30:00,102.63,0,1,300,135,579,429,13730
16168,2018-12-03 20:00:00,138.07,0,1,300,135,429,279,18472
16169,2018-12-03 20:30:00,94.97,0,1,300,135,279,129,12706
16170,2018-12-03 21:00:00,83.0,0,0,0,0,129,129,0
16171,2018-12-03 21:30:00,88.63,0,1,286,128,129,0,11243
16172,2018-12-03 22:00:00,79.34,0,0,0,0,0,0,0
16173,2018-12-03 22:30:00,80.76,0,0,0,0,0,0,0
16174,2018-12-03 23:00:00,79.06,0,0,0,0,0,0,0
16175,2018-12-03 23:30:00,78.07,0,0,0,0,0,0,0
16176,2018-12-04 00:00:00,100.27,0,1,0,0,0,0,0
16177,2018-12-04 00:30:00,90.53,0,1,0,0,0,0,0
16178,2018-12-04 01:00:00,72.59,0,0,0,0,0,0,0
16179,2018-12-04 01:30:00,65.91,0,0,0,0,0,0,0
16180,2018-12-04 02:00:00,59.14,1,0,-300,-150,0,135,-8952
16181,2018-12-04 02:30:00,59.8,1,0,-300,-150,135,270,-9051
16182,2018-12-04 03:00:00,57.47,1,0,-300,-150,270,405,-8699
16183,2018-12-04 03:30:00,58.59,1,0,-300,-150,405,540,-8868
16184,2018-12-04 04:00:00,62.74,1,0,-88,-44,540,580,-2786
16185,2018-12-04 04:30:00,74.03,1,0,0,0,580,580,0
16186,2018-12-04 05:00:00,89.71,1,0,0,0,580,580,0
16187,2018-12-04 05:30:00,99.98,0,0,0,0,580,580,0
16188,2018-12-04 06:00:00,142.51,0,1,300,135,580,430,19066
16189,2018-12-04 06:30:00,107.45,0,0,0,0,430,430,0
16190,2018-12-04 07:00:00,111.14,0,1,300,135,430,280,14869
16191,2018-12-04 07:30:00,107.49,0,1,300,135,280,130,14381
16192,2018-12-04 08:00:00,95.45,0,0,0,0,130,130,0
16193,2018-12-04 08:30:00,112.73,0,1,288,129,130,0,14411
16194,2018-12-04 09:00:00,99.43,0,0,0,0,0,0,0
16195,2018-12-04 09:30:00,106.13,0,1,0,0,0,0,0
16196,2018-12-04 10:00:00,106.05,0,1,0,0,0,0,0
16197,2018-12-04 10:30:00,94.06,0,0,0,0,0,0,0
16198,2018-12-04 11:00:00,84.76,1,0,-300,-150,0,135,-12829
16199,2018-12-04 11:30:00,87.17,1,0,-300,-150,135,270,-13194
16200,2018-12-04 12:00:00,87.83,1,0,-300,-150,270,405,-13294
16201,2018-12-04 12:30:00,93.74,0,0,0,0,405,405,0
16202,2018-12-04 13:00:00,101.76,0,0,0,0,405,405,0
16203,2018-12-04 13:30:00,93.23,0,0,0,0,405,405,0
16204,2018-12-04 14:00:00,101.27,0,0,0,0,405,405,0
16205,2018-12-04 14:30:00,101.83,0,0,0,0,405,405,0
16206,2018-12-04 15:00:00,121.35,0,1,300,135,405,255,16235
16207,2018-12-04 15:30:00,121.61,0,1,300,135,255,105,16270
16208,2018-12-04 16:00:00,97.25,0,0,0,0,105,105,0
16209,2018-12-04 16:30:00,96.77,0,1,233,104,105,0,9974
16210,2018-12-04 17:00:00,89.23,0,0,0,0,0,0,0
16211,2018-12-04 17:30:00,92.12,0,0,0,0,0,0,0
16212,2018-12-04 18:00:00,93.43,0,0,0,0,0,0,0
16213,2018-12-04 18:30:00,89.39,0,0,0,0,0,0,0
