Time (UTC+10),Regions NSW Trading Total Intermittent Generation (MW),Regions SA Trading Total Intermittent Generation (MW),Regions TAS Trading Total Intermittent Generation (MW),Regions VIC Trading Total Intermittent Generation (MW),Regions NSW Operational Demand (MW),Regions SA Operational Demand (MW),Regions TAS Operational Demand (MW),Regions VIC Operational Demand (MW)
2018-04-16 13:00:00,169.37,83.33,204.86,324.36,8443,1373,1207,5427
2018-04-16 13:30:00,179.3,69.74,205.57,334.61,8532,1358,1199,5446
2018-04-16 14:00:00,177.3,69.54,196.01,325.47,8584,1331,1206,5426
2018-04-16 14:30:00,171.82,70.6,188.45,346.46,8709,1348,1225,5471
2018-04-16 15:00:00,169.9,68.4,189.34,320.64,8824,1364,1231,5449
2018-04-16 15:30:00,167.42,70.13,202.75,296.1,8879,1366,1211,5463
2018-04-16 16:00:00,162.38,61.99,205.62,256.22,8996,1377,1233,5481
2018-04-16 16:30:00,161.77,47.68,203.16,254.24,8969,1402,1268,5558
2018-04-16 17:00:00,158.75,49.0,203.48,220.44,9054,1427,1297,5673
2018-04-16 17:30:00,159.9,54.24,198.81,196.11,9042,1490,1347,5829
2018-04-16 18:00:00,153.52,53.44,202.96,206.88,9273,1548,1411,5977
2018-04-16 18:30:00,141.82,42.62,202.37,216.39,9365,1614,1449,6062
2018-04-16 19:00:00,138.08,43.86,198.7,216.14,9170,1656,1450,5990
2018-04-16 19:30:00,128.05,45.04,201.56,163.25,8870,1635,1436,5863
2018-04-16 20:00:00,122.75,65.68,199.78,183.13,8620,1592,1416,5735
2018-04-16 20:30:00,123.6,61.9,202.72,196.86,8423,1558,1390,5578
2018-04-16 21:00:00,101.68,63.42,201.96,183.31,8230,1506,1363,5434
2018-04-16 21:30:00,85.67,45.62,198.65,166.19,7984,1494,1341,5288
2018-04-16 22:00:00,90.58,51.9,195.16,159.86,7853,1450,1304,5107
2018-04-16 22:30:00,83.5,58.12,197.11,155.3,7903,1410,1263,4972
2018-04-16 23:00:00,72.43,50.16,196.05,171.08,7714,1401,1213,4813
2018-04-16 23:30:00,79.88,39.35,191.11,178.21,7675,1376,1185,4939
